Date(UTC),Price,MarketCap,Supply,TxGrowth,AddressCount,BlockSize,BlockTime,AvgGasPrice,GasUsed,NetworkHash,TransactionFee,NetworkUtilization,BlockReward
2018-10-01,230.89,23622.225411073443,102309434.84375,476308,45910383,24593,13.92,18941010255,38550173670,259027.1628,611806878825730965761,0.7913,20302.40625
2018-10-02,225.41,23066.193811134064,102329949.03125,490262,45959870,24107,13.8,19034870185,39210756138,259556.2604,646265081061878413590,0.7956,20514.1875
2018-10-03,219.97,22513.983282665,102350244.5,559006,46023954,21423,14.0,13248714205,40441198221,258086.8149,444725781937520905647,0.8337,20295.46875
2018-10-04,221.76,22701.70738836,102370614.125,559181,46085905,22655,13.86,13254100643,40791755826,261317.7945,441227546690282221443,0.8318,20369.625
2018-10-05,227.9,23334.86131163125,102390791.1875,595361,46155811,20849,13.99,13568425987,39567592626,259922.335,429831401691868886758,0.8146,20177.0625
2018-10-06,224.62,23003.622422556877,102411283.15625,596865,46245923,17610,13.7,9435830094,39476085282,261827.4556,290769198671217969434,0.7954,20491.96875
2018-10-07,225.65,23113.736678373443,102431804.46875,497767,46316597,15402,13.66,11769350664,33826478161,263804.8258,314187829229961897067,0.6806,20521.3125
2018-10-08,229.33,23495.370199729063,102452231.28125,542842,46380175,17036,13.78,14576687784,36578754051,266039.6993,431496702614047078645,0.7402,20426.8125
2018-10-09,227.49,23311.487757379688,102472582.34375,537028,46439045,18245,13.9,12984496071,37000810498,263567.6875,387495837112857242950,0.7522,20351.0625
2018-10-10,225.26,23087.560586558124,102492944.09375,516772,46485924,16867,13.83,15893091379,34139298437,263745.3818,447940964710509686920,0.6935,20361.75
2018-10-11,189.83,19460.124731305936,102513431.65625,570525,46539754,18166,13.87,15385072382,37661276962,259550.9898,471926908759280813842,0.7676,20487.5625
2018-10-12,195.97,20093.551425470934,102533813.46875,562140,46599664,20202,13.83,29285035983,38451490999,259276.4273,617706520971357245509,0.7814,20381.8125
2018-10-13,199.45,20454.44528092344,102554250.59375,541797,46658560,17319,13.83,11594824099,36203199069,256898.5131,341114582158222286863,0.7346,20437.125
2018-10-14,194.99,20001.043805812187,102574715.65625,511719,46736817,15242,13.79,11723908779,35376080289,259153.1832,295784466140686208045,0.7168,20465.0625
2018-10-15,210.8,21627.0321197875,102595029.03125,562011,46805064,17581,13.96,15629941859,33358306047,257050.9069,409714491824754337426,0.6848,20313.375
2018-10-16,210.22,21571.8114902,102615410.0,575450,46873582,17645,13.93,12735518129,35819639765,257301.1164,351755167762662386642,0.733,20380.96875
2018-10-17,207.6,21307.1939808375,102635809.15625,580354,46937003,17763,13.92,13443082264,36418616658,255963.6456,382899377009299906354,0.7428,20399.15625
2018-10-18,202.49,20786.8634044075,102656246.75,565791,47015838,17769,13.88,13150134317,36642236034,260467.6722,362986377349918358617,0.7459,20437.59375
2018-10-19,202.86,20828.962974133126,102676540.34375,601119,47082211,18544,14.02,13701804233,35201821247,257014.036,414567744807115338721,0.7257,20293.59375
2018-10-20,205.08,21061.0987732875,102696990.3125,534080,47198960,15752,13.84,13289407017,35802525028,254001.5821,365682893582561479631,0.7268,20449.96875
2018-10-21,204.77,21033.431125992807,102717346.90625,508014,47293906,16116,13.95,12030570166,35947512741,250880.723,331528021882481037900,0.7341,20356.59375
2018-10-22,203.6,20917.374481975,102737595.6875,577314,47377063,19571,14.07,13162272626,37370081491,248448.5101,399544008318369367470,0.7703,20248.78125
2018-10-23,203.7,20931.83954728125,102758171.5625,556231,47457452,17617,13.82,14521834338,36490238324,251290.444,407241400125580766442,0.7395,20575.875
2018-10-24,202.92,20855.82429816375,102778554.59375,532709,47541182,20667,13.86,15173388388,37871758031,252624.5976,470944435057705878737,0.773,20383.03125
2018-10-25,201.23,20686.202769249066,102798801.21875,537236,47633029,21879,13.91,16014791521,39963554987,248587.8675,543008039415706667304,0.8162,20246.625
2018-10-26,203.37,20910.361714663126,102819303.3125,551218,47718011,20114,13.93,16417658883,37790304411,247418.1596,480749730708318805552,0.7716,20502.09375
2018-10-27,202.79,20854.83155235156,102839546.09375,499165,47809901,15214,14.05,14137366445,34908844690,249171.0755,352777078102902271762,0.7154,20242.78125
2018-10-28,203.72,20954.60969243125,102859855.15625,509862,47934643,15574,13.85,12960915217,34801193735,247255.9293,332819870180835694384,0.7089,20309.0625
2018-10-29,195.67,20130.57875597281,102880251.21875,614695,48024536,19679,13.87,14943596679,35640730470,245030.1321,427227664414333277176,0.7291,20396.0625
2018-10-30,196.19,20188.033884144064,102900422.46875,608397,48138271,19083,14.05,14925838057,35022078049,246201.3542,422831718431546554157,0.7244,20171.25
2018-10-31,197.85,20362.905518240626,102920927.5625,585707,48250925,17867,13.86,14904469017,35624494130,250905.0699,423391560465868460104,0.7232,20505.09375
2018-11-01,198.73,20457.498074437808,102941166.78125,589096,48339674,18086,13.97,14202259616,34809635846,244006.5278,406728329795890992386,0.7171,20239.21875
2018-11-02,201.02,20697.28182006625,102961306.4375,548534,48402315,17166,14.0,15183112207,34820768824,238273.7031,443731385231838138330,0.7172,20139.65625
2018-11-03,199.47,20541.717168255935,102981486.78125,505015,48470030,15800,13.95,16145620959,33992268567,238121.4847,396984332616633844036,0.6944,20180.34375
2018-11-04,211.3,21764.2739745875,103001769.875,510848,48544458,15888,13.92,13064568368,34551676453,242188.0672,353364412997294445352,0.707,20283.09375
2018-11-05,209.7,21603.747784246876,103022163.96875,582354,48609822,17562,14.03,16749446191,35479168187,240396.5874,503192426931632829851,0.7303,20394.09375
2018-11-06,219.56,22623.99280207,103042415.75,597166,48676699,18894,13.99,17333551729,35232747104,240620.5981,508602117579979362644,0.7267,20251.78125
2018-11-07,217.99,22466.680964715313,103062897.21875,564602,48744599,17796,13.9,16337162082,35282954657,242339.0598,467816806095066166911,0.7179,20481.46875
2018-11-08,211.29,21780.435065925,103083132.5,555392,48825756,18379,14.04,18892302279,34928286756,244303.624,547588247248989835058,0.7201,20235.28125
2018-11-09,209.39,21588.816299789687,103103377.90625,547848,48914856,17469,13.94,15752819992,34364620711,239347.1981,411388152067949889923,0.7054,20245.40625
2018-11-10,211.9,21851.93235253437,103123795.90625,489120,49034192,16375,13.96,12031282399,35048287080,241506.2067,298407835967095827735,0.717,20418.0
2018-11-11,211.7,21835.6068432625,103144104.125,527799,49155935,17094,13.91,10621852227,35261652912,246520.2576,276610296666627535396,0.7205,20308.21875
2018-11-12,210.81,21748.090675304065,103164416.65625,571162,49240352,18419,13.82,14368146227,35126834156,240140.4087,443353550255686955978,0.712,20312.53125
2018-11-13,206.42,21299.383032484373,103184686.71875,553590,49339262,17702,13.93,15059123069,33996251185,242075.0552,477617245935074055587,0.6977,20270.0625
2018-11-14,182.72,18857.58212377,103204805.84375,582181,49443512,18832,14.08,17416039750,35751989357,242719.7623,578049841788254838405,0.7364,20119.125
2018-11-15,181.53,18738.401058374064,103224817.15625,563051,49560454,17646,14.02,18474728790,35050498504,241426.555,628564345397706017562,0.7221,20011.3125
2018-11-16,174.84,18051.37186888875,103245091.90625,552107,49672558,17100,13.79,16120812190,35420405742,245905.3567,543543242039222547171,0.7168,20274.75
2018-11-17,174.22,17990.84786708375,103265112.3125,505581,49807101,15503,13.96,13275250100,34989887308,236757.3434,408434085837098291987,0.716,20020.40625
2018-11-18,177.53,18336.243131442807,103285321.53125,484801,49921455,14681,13.87,14895978165,36390346551,237403.7532,459693128179489330020,0.7389,20209.21875
2018-11-19,148.22,15311.90194096375,103305235.0625,622942,50016033,19002,14.15,17028262287,39183219447,234641.4812,632835654230692989961,0.8174,19913.53125
2018-11-20,130.74,13508.74327488375,103325250.6875,625752,50112968,19756,14.1,17960754304,37830924179,230234.6676,650570175444021052581,0.7849,20015.625
2018-11-21,136.5,14106.658054125,103345480.25,579531,50205344,17952,13.92,15269813534,36979108654,221561.8192,526891809632898924899,0.754,20229.5625
2018-11-22,124.83,12903.104586709687,103365413.65625,568895,50303512,17791,14.12,15007551180,35312592066,215752.1927,501970612559245845293,0.7281,19933.40625
2018-11-23,123.37,12754.673456805313,103385535.03125,559992,50396902,17659,13.97,15807815573,36169776966,218447.3683,527504608472590475051,0.7391,20121.375
2018-11-24,112.75,11658.974779460936,103405541.28125,497091,50497348,15618,13.94,15420458863,32414441192,216064.3952,460695684489000608250,0.6625,20006.25
2018-11-25,116.75,12074.93413,103425560.0,529038,50606198,16512,13.91,16305637620,33912327881,212268.4544,529533093682556654993,0.6897,20018.71875
2018-11-26,108.87,11262.123237492187,103445607.03125,557388,50713235,17255,14.04,16319129861,35194617770,212144.5729,520842836798415046562,0.7252,20047.03125
2018-11-27,110.19,11400.847622404688,103465356.40625,565825,50826889,17909,14.24,14675345264,36450146880,195098.6206,484297116088880932532,0.7602,19749.375
